Timestamp,Label,Confidence (%)
2025-04-18 15:50:56,2 normal foot,80.12
2025-04-18 15:50:56,2 normal foot,91.90
2025-04-18 15:50:57,2 normal foot,99.29
2025-04-18 15:50:57,2 normal foot,99.82
2025-04-18 15:50:57,2 normal foot,98.76
2025-04-18 15:50:58,2 normal foot,96.29
2025-04-18 15:50:58,2 normal foot,87.64
2025-04-18 15:50:58,2 normal foot,78.38
2025-04-18 15:50:59,2 normal foot,90.43
2025-04-18 15:50:59,2 normal foot,74.85
2025-04-18 15:51:00,2 normal foot,74.23
2025-04-18 15:51:00,2 normal foot,89.06
2025-04-18 15:51:00,2 normal foot,77.57
2025-04-18 15:51:01,2 normal foot,93.48
2025-04-18 15:51:01,2 normal foot,82.93
2025-04-18 15:51:01,2 normal foot,63.87
2025-04-18 15:51:02,0 Flat Foot,51.50
2025-04-18 15:51:02,2 normal foot,62.56
2025-04-18 15:51:02,2 normal foot,97.87
2025-04-18 15:51:03,2 normal foot,91.33
2025-04-18 15:51:03,0 Flat Foot,61.95
2025-04-18 15:51:03,0 Flat Foot,68.60
2025-04-18 15:51:04,0 Flat Foot,95.64
2025-04-18 15:51:04,2 normal foot,50.39
2025-04-18 15:51:04,0 Flat Foot,65.95
2025-04-18 15:51:05,2 normal foot,99.80
2025-04-18 15:51:05,2 normal foot,99.83
2025-04-18 15:51:05,2 normal foot,99.20
2025-04-18 15:51:05,2 normal foot,98.70
2025-04-18 15:51:06,2 normal foot,96.70
2025-04-18 15:51:06,2 normal foot,99.03
2025-04-18 15:51:06,0 Flat Foot,84.28
2025-04-18 15:51:07,2 normal foot,51.46
2025-04-18 15:51:07,0 Flat Foot,67.62
2025-04-18 15:51:08,2 normal foot,69.55
2025-04-18 15:51:09,2 normal foot,78.11
2025-04-18 15:51:09,2 normal foot,68.53
2025-04-18 15:51:09,2 normal foot,90.51
2025-04-18 15:51:10,2 normal foot,94.09
2025-04-18 15:51:10,2 normal foot,69.43
2025-04-18 15:51:10,2 normal foot,97.44
2025-04-18 15:51:10,2 normal foot,56.32
2025-04-18 15:51:11,0 Flat Foot,97.75
2025-04-18 15:51:11,0 Flat Foot,99.56
2025-04-18 15:51:11,0 Flat Foot,99.12
2025-04-18 15:51:12,2 normal foot,62.67
2025-04-18 15:51:12,2 normal foot,90.50
2025-04-18 15:51:12,2 normal foot,89.87
2025-04-18 15:51:12,2 normal foot,69.02
2025-04-18 15:51:12,0 Flat Foot,98.03
2025-04-18 15:51:13,2 normal foot,60.57
2025-04-18 15:51:13,0 Flat Foot,67.72
2025-04-18 15:51:13,2 normal foot,66.78
2025-04-18 15:51:13,2 normal foot,62.22
2025-04-18 15:51:14,2 normal foot,77.27
2025-04-18 15:51:14,2 normal foot,70.42
2025-04-18 15:51:14,2 normal foot,90.54
2025-04-18 15:51:14,2 normal foot,90.32
2025-04-18 15:51:14,2 normal foot,84.17
2025-04-18 15:51:15,0 Flat Foot,57.99
2025-04-18 15:51:15,0 Flat Foot,83.08
2025-04-18 15:51:15,2 normal foot,94.31
2025-04-18 15:51:16,2 normal foot,93.89
2025-04-18 15:51:16,2 normal foot,87.53
2025-04-18 15:51:16,2 normal foot,75.69
2025-04-18 15:51:16,2 normal foot,72.05
2025-04-18 15:51:16,2 normal foot,90.24
2025-04-18 15:51:17,2 normal foot,92.60
2025-04-18 15:51:17,2 normal foot,93.87
2025-04-18 15:51:17,1 High foot,75.23
2025-04-18 15:51:18,2 normal foot,96.85
2025-04-18 15:51:20,2 normal foot,96.80
2025-04-18 15:51:21,1 High foot,55.48
2025-04-18 15:51:21,2 normal foot,91.68
2025-04-18 15:51:22,2 normal foot,84.83
2025-04-18 15:51:22,2 normal foot,94.38
2025-04-18 15:51:22,2 normal foot,99.40
2025-04-18 15:51:22,2 normal foot,80.33
2025-04-18 15:51:23,2 normal foot,92.13
2025-04-18 15:51:23,2 normal foot,92.13
2025-04-18 15:51:24,2 normal foot,99.21
2025-04-18 15:51:24,2 normal foot,99.16
2025-04-18 15:51:24,2 normal foot,97.51
2025-04-18 15:51:24,2 normal foot,76.24
2025-04-18 15:51:24,2 normal foot,66.83
2025-04-18 15:51:25,2 normal foot,62.52
2025-04-18 15:51:25,2 normal foot,50.99
2025-04-18 15:51:26,2 normal foot,96.01
2025-04-18 15:51:26,2 normal foot,92.32
2025-04-18 15:51:26,2 normal foot,86.38
2025-04-18 15:51:26,2 normal foot,89.31
2025-04-18 15:51:27,2 normal foot,94.41
2025-04-18 15:51:27,2 normal foot,97.24
2025-04-18 15:51:27,2 normal foot,94.48
2025-04-18 15:51:28,2 normal foot,97.17
2025-04-18 15:51:29,2 normal foot,88.76
2025-04-18 15:51:29,2 normal foot,74.06
2025-04-18 15:51:30,2 normal foot,72.37
2025-04-18 15:51:30,2 normal foot,78.09
2025-04-18 15:51:30,2 normal foot,82.58
2025-04-18 15:51:31,1 High foot,91.28
2025-04-18 15:51:31,2 normal foot,95.99
2025-04-18 15:51:31,2 normal foot,77.48
2025-04-18 15:51:32,2 normal foot,88.02
2025-04-18 15:51:32,2 normal foot,92.46
2025-04-18 15:51:32,2 normal foot,90.76
2025-04-18 15:51:33,2 normal foot,98.44
2025-04-18 15:51:33,2 normal foot,94.96
2025-04-18 15:51:33,2 normal foot,96.60
2025-04-18 15:51:34,0 Flat Foot,63.53
2025-04-18 15:51:37,2 normal foot,75.38
2025-04-18 15:51:38,2 normal foot,96.89
2025-04-18 15:51:38,2 normal foot,52.08
2025-04-18 15:51:38,2 normal foot,95.47
2025-04-18 15:51:39,2 normal foot,80.95
2025-04-18 15:51:39,2 normal foot,51.19
2025-04-18 15:51:39,2 normal foot,72.78
2025-04-18 15:51:39,2 normal foot,54.68
2025-04-18 15:51:39,1 High foot,51.87
2025-04-18 15:51:40,2 normal foot,96.96
2025-04-18 15:51:40,2 normal foot,98.64
2025-04-18 15:51:43,2 normal foot,98.39
2025-04-18 15:51:44,2 normal foot,93.42
2025-04-18 15:51:44,2 normal foot,93.62
2025-04-18 15:51:44,2 normal foot,97.11
2025-04-18 15:51:45,2 normal foot,97.51
2025-04-18 15:51:45,2 normal foot,99.58
2025-04-18 15:51:45,2 normal foot,97.59
2025-04-18 15:51:46,2 normal foot,97.51
2025-04-18 15:51:46,2 normal foot,60.45
2025-04-18 15:51:46,2 normal foot,84.04
2025-04-18 15:51:46,2 normal foot,77.71
2025-04-18 15:51:47,2 normal foot,68.74
2025-04-18 15:51:48,2 normal foot,95.97
2025-04-18 15:51:48,2 normal foot,80.06
2025-04-18 15:51:49,2 normal foot,91.83
2025-04-18 15:51:49,2 normal foot,98.06
2025-04-18 15:51:49,2 normal foot,97.21
2025-04-18 15:51:50,2 normal foot,92.28
2025-04-18 15:51:50,2 normal foot,83.34
2025-04-18 15:51:50,2 normal foot,96.53
2025-04-18 15:51:50,2 normal foot,99.14
2025-04-18 15:51:51,2 normal foot,56.15
2025-04-18 15:51:51,0 Flat Foot,82.65
2025-04-18 15:51:51,0 Flat Foot,98.42
2025-04-18 15:51:51,0 Flat Foot,97.55
2025-04-18 15:51:52,0 Flat Foot,87.01
2025-04-18 15:51:52,0 Flat Foot,99.31
2025-04-18 15:51:52,0 Flat Foot,95.10
2025-04-18 15:51:53,0 Flat Foot,98.91
2025-04-18 15:51:53,0 Flat Foot,92.32
2025-04-18 15:51:53,0 Flat Foot,83.32
2025-04-18 15:51:53,2 normal foot,79.15
2025-04-18 15:51:54,2 normal foot,94.00
2025-04-18 15:51:54,2 normal foot,99.05
2025-04-18 15:51:54,2 normal foot,95.74
2025-04-18 15:51:54,2 normal foot,93.86
2025-04-18 15:51:54,2 normal foot,90.96
2025-04-18 15:51:55,2 normal foot,95.51
2025-04-18 15:51:55,2 normal foot,98.69
2025-04-18 15:51:55,2 normal foot,81.03
2025-04-18 15:51:55,2 normal foot,62.94
2025-04-18 15:51:55,2 normal foot,74.46
2025-04-18 15:51:56,2 normal foot,91.06
2025-04-18 15:51:56,2 normal foot,91.56
2025-04-18 15:51:56,2 normal foot,90.85
2025-04-18 15:51:56,2 normal foot,98.29
2025-04-18 15:51:57,2 normal foot,85.65
2025-04-18 15:51:57,2 normal foot,94.15
2025-04-18 15:51:57,2 normal foot,99.47
2025-04-18 15:51:57,2 normal foot,98.69
2025-04-18 15:51:58,2 normal foot,91.54
2025-04-18 15:51:58,2 normal foot,75.07
2025-04-18 15:51:58,2 normal foot,82.38
2025-04-18 15:51:58,2 normal foot,97.39
2025-04-18 15:51:58,2 normal foot,98.33
2025-04-18 15:51:59,0 Flat Foot,94.50
2025-04-18 15:51:59,0 Flat Foot,97.97
2025-04-18 15:52:00,0 Flat Foot,95.89
2025-04-18 15:52:00,0 Flat Foot,95.06
2025-04-18 15:52:00,0 Flat Foot,82.47
2025-04-18 15:52:01,0 Flat Foot,97.21
2025-04-18 15:52:01,0 Flat Foot,63.46
2025-04-18 15:52:01,0 Flat Foot,83.99
2025-04-18 15:52:02,0 Flat Foot,99.95
2025-04-18 15:52:02,0 Flat Foot,57.96
2025-04-18 15:52:02,0 Flat Foot,55.88
2025-04-18 15:52:02,0 Flat Foot,84.96
2025-04-18 15:52:03,0 Flat Foot,98.50
2025-04-18 15:52:03,0 Flat Foot,99.51
2025-04-18 15:52:03,0 Flat Foot,99.45
2025-04-18 15:52:03,0 Flat Foot,77.59
2025-04-18 15:52:04,2 normal foot,90.82
2025-04-18 15:52:04,2 normal foot,99.20
2025-04-18 15:52:04,2 normal foot,96.75
2025-04-18 15:52:05,2 normal foot,98.74
2025-04-18 15:52:05,2 normal foot,94.14
2025-04-18 15:52:05,2 normal foot,86.17
2025-04-18 15:52:05,2 normal foot,97.09
2025-04-18 15:52:06,2 normal foot,89.87
2025-04-18 15:52:06,2 normal foot,99.00
2025-04-18 15:52:36,2 normal foot,85.12
2025-04-18 15:52:36,2 normal foot,48.91
2025-04-18 15:52:36,1 High foot,67.85
2025-04-18 15:52:37,1 High foot,49.64
2025-04-18 15:52:37,1 High foot,55.69
2025-04-18 15:52:37,1 High foot,64.13
2025-04-18 15:52:38,1 High foot,81.57
2025-04-18 15:52:38,1 High foot,72.38
2025-04-18 15:52:38,1 High foot,77.25
2025-04-18 15:52:38,2 normal foot,61.45
2025-04-18 15:52:39,1 High foot,63.54
2025-04-18 15:52:39,2 normal foot,61.03
2025-04-18 15:52:39,2 normal foot,54.03
2025-04-18 15:52:40,1 High foot,94.49
2025-04-18 15:52:40,1 High foot,78.82
2025-04-18 15:52:40,1 High foot,85.67
2025-04-18 15:52:42,1 High foot,54.09
2025-04-18 15:52:42,1 High foot,80.56
2025-04-18 15:52:42,1 High foot,55.51
2025-04-18 15:52:43,2 normal foot,51.00
2025-04-18 15:52:43,2 normal foot,60.38
2025-04-18 15:52:44,2 normal foot,57.38
2025-04-18 15:52:44,2 normal foot,73.12
2025-04-18 15:52:44,2 normal foot,81.66
2025-04-18 15:52:44,2 normal foot,72.97
2025-04-18 15:52:45,2 normal foot,67.03
2025-04-18 15:52:45,2 normal foot,75.05
2025-04-18 15:52:45,2 normal foot,76.34
2025-04-18 15:52:45,1 High foot,52.52
2025-04-18 15:52:45,2 normal foot,62.00
2025-04-18 15:52:46,2 normal foot,42.18
2025-04-18 15:52:46,0 Flat Foot,39.83
2025-04-18 15:52:46,0 Flat Foot,73.86
2025-04-18 15:53:35,1 High foot,63.24
2025-04-18 15:53:36,0 Flat Foot,69.38
2025-04-18 15:53:36,0 Flat Foot,48.30
2025-04-18 15:53:36,1 High foot,61.30
2025-04-18 15:53:37,0 Flat Foot,49.08
2025-04-18 15:53:37,1 High foot,48.82
2025-04-18 15:53:37,0 Flat Foot,48.56
2025-04-18 15:53:38,0 Flat Foot,53.61
2025-04-18 15:53:38,1 High foot,44.17
2025-04-18 15:53:38,2 normal foot,88.92
2025-04-18 15:53:39,0 Flat Foot,37.48
2025-04-18 15:53:39,2 normal foot,69.78
2025-04-18 15:53:39,2 normal foot,82.72
2025-04-18 15:53:40,2 normal foot,50.92
2025-04-18 15:53:40,2 normal foot,41.50
2025-04-18 15:53:41,0 Flat Foot,58.12
2025-04-18 15:53:41,2 normal foot,77.27
2025-04-18 15:53:42,2 normal foot,69.81
2025-04-18 15:53:42,0 Flat Foot,84.20
2025-04-18 15:53:42,0 Flat Foot,70.44
2025-04-18 15:53:43,1 High foot,95.28
2025-04-18 15:53:44,1 High foot,96.11
2025-04-18 15:53:44,1 High foot,55.14
2025-04-18 15:53:44,1 High foot,92.48
2025-04-18 15:53:45,1 High foot,76.29
2025-04-18 15:53:45,1 High foot,73.10
2025-04-18 15:53:45,1 High foot,87.40
2025-04-18 15:53:52,1 High foot,44.62
2025-04-18 15:53:53,1 High foot,49.64
2025-04-18 15:53:53,1 High foot,42.50
2025-04-18 15:53:54,0 Flat Foot,60.05
2025-04-18 15:53:55,0 Flat Foot,99.30
2025-04-18 15:53:55,0 Flat Foot,95.17
2025-04-18 15:54:11,0 Flat Foot,92.02
2025-04-18 15:54:12,2 normal foot,59.11
2025-04-18 15:54:12,2 normal foot,63.53
2025-04-18 15:54:13,0 Flat Foot,99.64
2025-04-18 15:54:13,0 Flat Foot,88.53
2025-04-18 15:54:14,0 Flat Foot,65.09
2025-04-18 15:54:14,0 Flat Foot,69.39
2025-04-18 15:54:15,0 Flat Foot,66.24
2025-04-18 15:54:15,2 normal foot,80.84
2025-04-18 15:54:16,0 Flat Foot,75.41
2025-04-18 15:54:16,0 Flat Foot,46.44
2025-04-18 15:54:17,2 normal foot,87.62
2025-04-18 15:54:17,2 normal foot,62.31
2025-04-18 15:54:18,0 Flat Foot,74.38
2025-04-18 15:54:21,2 normal foot,88.62
2025-04-18 15:54:21,2 normal foot,94.01
2025-04-18 15:54:22,2 normal foot,78.27
2025-04-18 15:54:22,2 normal foot,90.29
2025-04-18 15:54:22,2 normal foot,83.12
2025-04-18 15:54:23,1 High foot,60.25
2025-04-18 15:54:23,2 normal foot,51.31
2025-04-18 15:54:24,1 High foot,81.85
2025-04-18 15:54:25,2 normal foot,86.48
2025-04-18 15:54:25,2 normal foot,90.82
2025-04-18 15:54:25,2 normal foot,89.93
2025-04-18 15:54:26,2 normal foot,93.20
2025-04-18 15:54:26,2 normal foot,96.00
2025-04-18 15:54:27,0 Flat Foot,74.67
2025-04-18 15:54:27,2 normal foot,76.44
2025-04-18 15:54:27,2 normal foot,47.65
2025-04-18 15:54:27,2 normal foot,72.03
2025-04-18 15:54:27,0 Flat Foot,90.34
2025-04-18 15:54:28,0 Flat Foot,98.48
2025-04-18 15:54:28,0 Flat Foot,94.95
2025-04-18 15:54:31,0 Flat Foot,43.46
2025-04-18 15:54:31,0 Flat Foot,73.40
2025-04-18 15:54:32,2 normal foot,71.22
2025-04-18 15:54:32,2 normal foot,70.93
2025-04-18 15:54:33,2 normal foot,87.20
2025-04-18 15:54:33,2 normal foot,73.95
2025-04-18 15:54:33,2 normal foot,82.46
2025-04-18 15:54:33,2 normal foot,65.52
2025-04-18 15:54:33,2 normal foot,88.45
2025-04-18 15:54:33,2 normal foot,71.09
2025-04-18 15:54:34,0 Flat Foot,85.27
2025-04-18 15:54:34,2 normal foot,65.59
2025-04-18 15:54:34,0 Flat Foot,59.98
2025-04-18 15:54:34,2 normal foot,64.73
2025-04-18 15:54:35,2 normal foot,67.35
2025-04-18 15:54:35,2 normal foot,80.15
2025-04-18 15:54:35,2 normal foot,65.29
2025-04-18 15:54:35,2 normal foot,85.91
2025-04-18 15:54:36,0 Flat Foot,50.05
2025-04-18 15:54:36,2 normal foot,76.44
2025-04-18 15:54:36,0 Flat Foot,74.40
2025-04-18 15:54:37,0 Flat Foot,97.87
2025-04-18 15:54:37,0 Flat Foot,96.99
2025-04-18 15:54:37,0 Flat Foot,97.50
2025-04-18 15:54:37,2 normal foot,57.91
2025-04-18 15:54:38,0 Flat Foot,53.79
2025-04-18 15:54:38,2 normal foot,80.84
2025-04-18 15:54:38,0 Flat Foot,75.10
2025-04-18 15:54:38,2 normal foot,82.21
2025-04-18 15:54:39,2 normal foot,74.74
2025-04-18 15:54:39,2 normal foot,93.33
2025-04-18 15:54:39,0 Flat Foot,51.11
2025-04-18 15:54:40,2 normal foot,56.51
2025-04-18 15:54:40,2 normal foot,97.52
2025-04-18 15:54:40,2 normal foot,90.45
2025-04-18 15:54:40,2 normal foot,95.34
2025-04-18 15:54:41,2 normal foot,93.45
2025-04-18 15:54:41,2 normal foot,97.94
2025-04-18 15:54:43,0 Flat Foot,95.10
2025-04-18 15:54:43,0 Flat Foot,99.11
2025-04-18 15:54:45,1 High foot,57.85
2025-04-18 15:54:46,2 normal foot,99.38
2025-04-18 15:54:46,2 normal foot,92.30
2025-04-18 15:54:48,2 normal foot,92.84
2025-04-18 15:54:48,2 normal foot,87.01
2025-04-18 15:54:49,2 normal foot,94.80
2025-04-18 15:54:50,2 normal foot,91.86
2025-04-18 15:54:50,2 normal foot,75.40
2025-04-18 15:54:51,2 normal foot,86.34
2025-04-18 15:54:51,2 normal foot,58.05
2025-04-18 15:54:53,2 normal foot,93.06
2025-04-18 15:54:53,2 normal foot,96.64
2025-04-18 15:54:54,2 normal foot,78.24
2025-04-18 15:54:54,1 High foot,51.46
2025-04-18 15:54:55,2 normal foot,90.00
2025-04-18 15:54:55,2 normal foot,51.68
2025-04-18 15:54:55,2 normal foot,79.34
2025-04-18 15:54:56,1 High foot,79.96
2025-04-18 15:54:56,2 normal foot,52.96
2025-04-18 15:54:57,2 normal foot,52.82
2025-04-18 15:54:57,2 normal foot,91.98
2025-04-18 15:54:57,1 High foot,68.01
2025-04-18 15:54:58,1 High foot,85.74
2025-04-18 15:54:58,0 Flat Foot,47.97
2025-04-18 15:54:59,2 normal foot,60.15
2025-04-18 15:54:59,2 normal foot,68.77
2025-04-18 15:54:59,2 normal foot,79.13
2025-04-18 15:55:00,2 normal foot,69.54
2025-04-18 15:55:00,2 normal foot,56.07
2025-04-18 15:55:00,2 normal foot,39.21
2025-04-18 15:55:01,0 Flat Foot,86.83
2025-04-18 15:55:01,2 normal foot,92.06
2025-04-18 15:55:01,2 normal foot,50.66
2025-04-18 15:55:02,2 normal foot,76.39
2025-04-18 15:55:02,2 normal foot,81.38
2025-04-18 15:55:02,2 normal foot,76.30
2025-04-18 15:55:03,2 normal foot,64.77
2025-04-18 15:55:03,1 High foot,71.16
2025-04-18 15:55:03,1 High foot,71.16
2025-04-18 15:55:03,2 normal foot,96.14
2025-04-18 15:55:03,2 normal foot,96.14
2025-04-18 15:55:03,2 normal foot,98.36
2025-04-18 15:55:03,2 normal foot,98.36
2025-04-18 15:55:03,2 normal foot,98.36
2025-04-18 15:55:04,2 normal foot,85.65
2025-04-18 15:55:04,2 normal foot,85.65
2025-04-18 15:55:04,2 normal foot,53.69
2025-04-18 15:55:04,0 Flat Foot,69.09
2025-04-18 15:55:05,0 Flat Foot,80.91
2025-04-18 15:55:05,0 Flat Foot,80.91
2025-04-18 15:55:05,0 Flat Foot,81.06
2025-04-18 15:55:05,0 Flat Foot,81.06
2025-04-18 15:55:05,0 Flat Foot,81.06
2025-04-18 15:55:05,0 Flat Foot,78.30
2025-04-18 15:55:05,0 Flat Foot,78.30
2025-04-18 15:55:05,0 Flat Foot,67.49
2025-04-18 15:55:05,0 Flat Foot,67.49
2025-04-18 15:55:05,0 Flat Foot,54.61
2025-04-18 15:55:05,0 Flat Foot,54.61
2025-04-18 15:55:05,2 normal foot,49.74
2025-04-18 15:55:05,2 normal foot,49.74
2025-04-18 15:55:05,2 normal foot,49.92
2025-04-18 15:55:05,2 normal foot,49.92
2025-04-18 15:55:05,2 normal foot,49.92
2025-04-18 15:55:05,0 Flat Foot,84.71
2025-04-18 15:55:05,0 Flat Foot,84.71
2025-04-18 15:55:06,0 Flat Foot,65.11
2025-04-18 15:55:06,0 Flat Foot,65.11
2025-04-18 15:55:06,0 Flat Foot,65.11
2025-04-18 15:55:06,0 Flat Foot,93.49
2025-04-18 15:55:06,0 Flat Foot,93.49
2025-04-18 15:55:06,0 Flat Foot,93.49
2025-04-18 15:55:06,0 Flat Foot,79.72
2025-04-18 15:55:06,0 Flat Foot,79.72
2025-04-18 15:55:06,0 Flat Foot,79.72
2025-04-18 15:55:06,0 Flat Foot,61.62
2025-04-18 15:55:06,0 Flat Foot,61.62
2025-04-18 15:55:06,0 Flat Foot,61.62
2025-04-18 15:55:06,0 Flat Foot,64.18
2025-04-18 15:55:06,0 Flat Foot,64.18
2025-04-18 15:55:06,0 Flat Foot,64.18
2025-04-18 15:55:06,2 normal foot,46.18
2025-04-18 15:55:06,2 normal foot,46.18
2025-04-18 15:55:06,0 Flat Foot,83.69
2025-04-18 15:55:06,0 Flat Foot,83.69
2025-04-18 15:55:06,0 Flat Foot,83.69
2025-04-18 15:55:07,0 Flat Foot,95.16
2025-04-18 15:55:07,0 Flat Foot,95.16
2025-04-18 15:55:07,0 Flat Foot,95.16
2025-04-18 15:55:07,0 Flat Foot,94.08
2025-04-18 15:55:07,0 Flat Foot,94.08
2025-04-18 15:55:07,0 Flat Foot,47.10
2025-04-18 15:55:07,0 Flat Foot,47.10
2025-04-18 15:55:07,0 Flat Foot,47.10
2025-04-18 15:55:07,2 normal foot,92.11
2025-04-18 15:55:07,2 normal foot,92.11
2025-04-18 15:55:07,2 normal foot,92.11
2025-04-18 15:55:07,0 Flat Foot,60.10
2025-04-18 15:55:07,0 Flat Foot,60.10
2025-04-18 15:55:07,0 Flat Foot,60.10
2025-04-18 15:55:07,2 normal foot,72.55
2025-04-18 15:55:07,2 normal foot,72.55
2025-04-18 15:55:07,2 normal foot,72.55
2025-04-18 15:55:07,0 Flat Foot,73.13
2025-04-18 15:55:07,0 Flat Foot,73.13
2025-04-18 15:55:07,0 Flat Foot,73.13
2025-04-18 15:55:07,0 Flat Foot,70.05
2025-04-18 15:55:07,0 Flat Foot,70.05
2025-04-18 15:55:08,0 Flat Foot,81.67
2025-04-18 15:55:08,0 Flat Foot,81.67
2025-04-18 15:55:08,0 Flat Foot,81.67
2025-04-18 15:55:08,0 Flat Foot,63.66
2025-04-18 15:55:08,0 Flat Foot,63.66
2025-04-18 15:55:08,2 normal foot,72.45
2025-04-18 15:55:08,2 normal foot,72.45
2025-04-18 15:55:08,2 normal foot,72.45
2025-04-18 15:55:08,1 High foot,47.62
2025-04-18 15:55:08,1 High foot,47.62
2025-04-18 15:55:08,1 High foot,47.62
2025-04-18 15:55:08,2 normal foot,44.04
2025-04-18 15:55:08,2 normal foot,44.04
2025-04-18 15:55:08,2 normal foot,44.04
2025-04-18 15:55:08,2 normal foot,74.39
2025-04-18 15:55:08,2 normal foot,74.39
2025-04-18 15:55:08,2 normal foot,74.39
2025-04-18 15:55:08,2 normal foot,48.88
2025-04-18 15:55:08,2 normal foot,48.88
2025-04-18 15:55:09,0 Flat Foot,93.88
2025-04-18 15:55:09,0 Flat Foot,93.88
2025-04-18 15:55:09,0 Flat Foot,84.42
2025-04-18 15:55:09,0 Flat Foot,84.42
2025-04-18 15:55:09,2 normal foot,63.44
2025-04-18 15:55:09,2 normal foot,63.44
2025-04-18 15:55:09,0 Flat Foot,64.40
2025-04-18 15:55:09,0 Flat Foot,64.40
2025-04-18 15:55:09,0 Flat Foot,75.60
2025-04-18 15:55:09,0 Flat Foot,75.60
2025-04-18 15:55:09,0 Flat Foot,75.60
2025-04-18 15:55:09,2 normal foot,55.91
2025-04-18 15:55:09,2 normal foot,55.91
2025-04-18 15:55:09,2 normal foot,55.91
2025-04-18 15:55:09,0 Flat Foot,96.45
2025-04-18 15:55:09,0 Flat Foot,96.45
2025-04-18 15:55:09,0 Flat Foot,84.51
2025-04-18 15:55:09,0 Flat Foot,84.51
2025-04-18 15:55:10,0 Flat Foot,73.45
2025-04-18 15:55:10,0 Flat Foot,73.45
2025-04-18 15:55:10,0 Flat Foot,88.33
2025-04-18 15:55:10,0 Flat Foot,88.33
2025-04-18 15:55:10,0 Flat Foot,80.92
2025-04-18 15:55:10,0 Flat Foot,80.92
2025-04-18 15:55:10,0 Flat Foot,59.85
2025-04-18 15:55:10,0 Flat Foot,59.85
2025-04-18 15:55:10,0 Flat Foot,59.85
2025-04-18 15:55:10,0 Flat Foot,84.84
2025-04-18 15:55:10,0 Flat Foot,84.84
2025-04-18 15:55:10,0 Flat Foot,59.85
2025-04-18 15:55:10,0 Flat Foot,59.85
2025-04-18 15:55:10,2 normal foot,51.46
2025-04-18 15:55:10,2 normal foot,51.46
2025-04-18 15:55:10,2 normal foot,51.46
2025-04-18 15:55:11,2 normal foot,85.62
2025-04-18 15:55:11,2 normal foot,85.62
2025-04-18 15:55:11,2 normal foot,87.94
2025-04-18 15:55:11,2 normal foot,87.94
2025-04-18 15:55:11,2 normal foot,87.94
2025-04-18 15:55:11,0 Flat Foot,51.71
2025-04-18 15:55:11,0 Flat Foot,51.71
2025-04-18 15:55:11,2 normal foot,66.08
2025-04-18 15:55:11,2 normal foot,66.08
2025-04-18 15:55:11,0 Flat Foot,50.01
2025-04-18 15:55:11,0 Flat Foot,50.01
2025-04-18 15:55:11,2 normal foot,67.08
2025-04-18 15:55:11,2 normal foot,67.08
2025-04-18 15:55:11,0 Flat Foot,67.83
2025-04-18 15:55:11,0 Flat Foot,67.83
2025-04-18 15:55:11,0 Flat Foot,82.91
2025-04-18 15:55:11,0 Flat Foot,82.91
2025-04-18 15:55:12,2 normal foot,45.77
2025-04-18 15:55:12,2 normal foot,45.77
2025-04-18 15:55:12,0 Flat Foot,58.94
2025-04-18 15:55:12,0 Flat Foot,58.94
2025-04-18 15:55:12,0 Flat Foot,58.94
2025-04-18 15:55:12,2 normal foot,47.04
2025-04-18 15:55:12,2 normal foot,47.04
2025-04-18 15:55:12,2 normal foot,47.04
2025-04-18 15:55:12,0 Flat Foot,93.43
2025-04-18 15:55:12,0 Flat Foot,93.43
2025-04-18 15:55:12,0 Flat Foot,48.46
2025-04-18 15:55:12,0 Flat Foot,48.46
2025-04-18 15:55:12,2 normal foot,64.81
2025-04-18 15:55:12,2 normal foot,64.81
2025-04-18 15:55:12,2 normal foot,43.92
2025-04-18 15:55:12,2 normal foot,43.92
2025-04-18 15:55:12,2 normal foot,43.92
2025-04-18 15:55:13,2 normal foot,85.87
2025-04-18 15:55:13,2 normal foot,85.87
2025-04-18 15:55:13,2 normal foot,47.35
2025-04-18 15:55:13,2 normal foot,47.35
2025-04-18 15:55:13,2 normal foot,47.35
2025-04-18 15:55:13,0 Flat Foot,85.18
2025-04-18 15:55:13,0 Flat Foot,85.18
2025-04-18 15:55:13,0 Flat Foot,85.18
2025-04-18 15:55:13,0 Flat Foot,71.70
2025-04-18 15:55:13,0 Flat Foot,71.70
2025-04-18 15:55:13,0 Flat Foot,71.70
2025-04-18 15:55:13,0 Flat Foot,97.97
2025-04-18 15:55:13,0 Flat Foot,97.97
2025-04-18 15:55:13,2 normal foot,55.98
2025-04-18 15:55:13,2 normal foot,55.98
2025-04-18 15:55:13,2 normal foot,55.98
2025-04-18 15:55:13,2 normal foot,55.75
2025-04-18 15:55:13,2 normal foot,55.75
2025-04-18 15:55:13,2 normal foot,55.75
2025-04-18 15:55:13,2 normal foot,87.01
2025-04-18 15:55:13,2 normal foot,87.01
2025-04-18 15:55:13,2 normal foot,87.01
2025-04-18 15:55:14,2 normal foot,57.72
2025-04-18 15:55:14,2 normal foot,57.72
2025-04-18 15:55:14,1 High foot,59.50
2025-04-18 15:55:14,1 High foot,59.50
2025-04-18 15:55:14,1 High foot,59.50
2025-04-18 15:55:14,0 Flat Foot,51.40
2025-04-18 15:55:14,0 Flat Foot,51.40
2025-04-18 15:55:14,0 Flat Foot,87.65
2025-04-18 15:55:14,0 Flat Foot,87.65
2025-04-18 15:55:14,0 Flat Foot,64.73
